,id,link,title,month,year,tag,lang,shit,dirty,cleared_title,equals_persian_links,equals_persian_links_counts
9181,9181,https://www.bbc.com/tajik/institutional/2011/06/110623_rm_afghanistan_obama.shtml,110623_rm_afghanistan_obama,06,2011,institutional,tajik,rm,rm,afghanistan_obama,"['https://www.bbc.com/persian/iran/2014/02/140205_l12_iran_usa_velayati_leader_adviser_afghanistan_obama#TWEET1035019', 'https://www.bbc.com/persian/afghanistan/2011/06/110623_u02_afghanistan_obama']",2
9183,9183,https://www.bbc.com/persian/world/2011/06/110621_l42_vid_tajik_vigil_bbc,110621_l42_vid_tajik_vigil_bbc,06,2011,world,persian,l42,l42,vid_tajik_vigil_bbc,['https://www.bbc.com/persian/world/2011/06/110621_l42_vid_tajik_vigil_bbc'],1
9187,9187,https://www.bbc.com/tajik/institutional/2011/06/110622_if_dushanbe.shtml,110622_if_dushanbe,06,2011,institutional,tajik,if,if,dushanbe,"['https://www.bbc.com/persian/afghanistan/2013/10/131021_k03_afghan_karzai_left_kabul_to_dushanbe#TWEET929492', 'https://www.bbc.com/persian/arts/2013/03/130314_iranian_pop_dushanbe#TWEET663810']",2
9196,9196,https://www.bbc.com/tajik/institutional/2011/06/110621_rm_tunis_ben_ali_court.shtml,110621_rm_tunis_ben_ali_court,06,2011,institutional,tajik,rm,rm,tunis_ben_ali_court,['https://www.bbc.com/persian/world/2011/06/110620_u03_tunis_ben_ali_court'],1
9198,9198,https://www.bbc.com/tajik/institutional/2011/06/110620_if_sq_usmonov.shtml,110620_if_sq_usmonov,06,2011,institutional,tajik,if,if,usmonov,['https://www.bbc.com/persian/world/2011/07/110713_l34_usmonov_bbc_statement'],1
9200,9200,https://www.bbc.com/tajik/institutional/2011/06/110620_if_usmonov.shtml,110620_if_usmonov,06,2011,institutional,tajik,if,if,usmonov,['https://www.bbc.com/persian/world/2011/07/110713_l34_usmonov_bbc_statement'],1
9201,9201,https://www.bbc.com/tajik/institutional/2011/06/110620_rm_libya_nato_civilian_casualties.shtml,110620_rm_libya_nato_civilian_casualties,06,2011,institutional,tajik,rm,rm,libya_nato_civilian_casualties,['https://www.bbc.com/persian/world/2011/06/110619_u03_libya_nato_civilian_casualties'],1
9213,9213,https://www.bbc.com/tajik/institutional/2011/06/110616_rm_zawahiri_alqaeda.shtml,110616_rm_zawahiri_alqaeda,06,2011,institutional,tajik,rm,rm,zawahiri_alqaeda,['https://www.bbc.com/persian/world/2011/06/110616_l03_zawahiri_alqaeda'],1
9214,9214,https://www.bbc.com/tajik/institutional/2011/06/110616_rm_lunar_ecilpse.shtml,110616_rm_lunar_ecilpse,06,2011,institutional,tajik,rm,rm,lunar_ecilpse,['https://www.bbc.com/persian/science/2011/06/110615_u02_lunar_ecilpse'],1
9220,9220,https://www.bbc.com/tajik/institutional/2011/06/110615_l16_kapisa_attack.shtml,110615_l16_kapisa_attack,06,2011,institutional,tajik,l16,l16,kapisa_attack,['https://www.bbc.com/persian/afghanistan/2013/08/130825_k03_afg_kapisa_attack#TWEET868404'],1
9224,9224,https://www.bbc.com/tajik/institutional/2011/06/110615_rm_libya_rebels_misrata.shtml,110615_rm_libya_rebels_misrata,06,2011,institutional,tajik,rm,rm,libya_rebels_misrata,['https://www.bbc.com/persian/world/2011/06/110614_u03_libya_rebels_misrata'],1
9228,9228,https://www.bbc.com/tajik/institutional/2011/06/110614_us_election_republican.shtml,110614_us_election_republican,06,2011,institutional,tajik,us,us,us_election_republican,['https://www.bbc.com/persian/world/2011/06/110611_u03_us_election_republican'],1
9230,9230,https://www.bbc.com/tajik/institutional/2011/06/110613_l16_lebanon_cabinet.shtml,110613_l16_lebanon_cabinet,06,2011,institutional,tajik,l16,l16,lebanon_cabinet,['https://www.bbc.com/persian/world/2014/02/140215_l24_lebanon_cabinet#TWEET1045220'],1
9231,9231,https://www.bbc.com/tajik/institutional/2011/06/110613_l16_syria_blog_hoax.shtml,110613_l16_syria_blog_hoax,06,2011,institutional,tajik,l16,l16,syria_blog_hoax,['https://www.bbc.com/persian/world/2011/06/110613_an_syria_blog_hoax'],1
9240,9240,https://www.bbc.com/tajik/institutional/2011/06/110612_l16_fazul_abdullah_mohammad_death.shtml,110612_l16_fazul_abdullah_mohammad_death,06,2011,institutional,tajik,l16,l16,fazul_abdullah_mohammad_death,['https://www.bbc.com/persian/world/2011/06/110611_l26_fazul_abdullah_mohammad_death'],1
9249,9249,https://www.bbc.com/tajik/institutional/2011/06/110610_rm_syria_jisralshughur_operation.shtml,110610_rm_syria_jisralshughur_operation,06,2011,institutional,tajik,rm,rm,syria_jisralshughur_operation,['https://www.bbc.com/persian/world/2011/06/110610_l25_syria_jisralshughur_operation'],1
9250,9250,https://www.bbc.com/tajik/institutional/2011/06/110610_rm_libya_funding_rebels.shtml,110610_rm_libya_funding_rebels,06,2011,institutional,tajik,rm,rm,libya_funding_rebels,['https://www.bbc.com/persian/world/2011/06/110609_u03_libya_funding_rebels'],1
9251,9251,https://www.bbc.com/tajik/institutional/2011/06/110610_rm_iraq_panetta_troops.shtml,110610_rm_iraq_panetta_troops,06,2011,institutional,tajik,rm,rm,iraq_panetta_troops,['https://www.bbc.com/persian/world/2011/06/110609_u03_iraq_panetta_troops'],1
9256,9256,https://www.bbc.com/tajik/institutional/2011/06/110609_rln_attack_afghanistan.shtml,110609_rln_attack_afghanistan,06,2011,institutional,tajik,rln,rln,attack_afghanistan,"['https://www.bbc.com/persian/afghanistan/2012/09/120917_u10_suicide_attack_afghanistan#TWEET230464', 'https://www.bbc.com/persian/afghanistan/2012/09/120917_u10_suicide_attack_afghanistan#TWEET230447']",2
9258,9258,https://www.bbc.com/tajik/institutional/2011/06/110609_rm_libya_icc_rape.shtml,110609_rm_libya_icc_rape,06,2011,institutional,tajik,rm,rm,libya_icc_rape,['https://www.bbc.com/persian/world/2011/06/110608_u02_libya_icc_rape'],1
9261,9261,https://www.bbc.com/tajik/institutional/2011/06/110608_l16_syria_security_council.shtml,110608_l16_syria_security_council,06,2011,institutional,tajik,l16,l16,syria_security_council,['https://www.bbc.com/persian/rolling_news/2011/04/110428_u02_syria_security_council_eu'],1
9264,9264,https://www.bbc.com/tajik/institutional/2011/06/110608_rm_rln_opec_meeting.shtml,110608_rm_rln_opec_meeting,06,2011,institutional,tajik,rm,rm,opec_meeting,['https://www.bbc.com/persian/business/2014/11/141126_mgh_iran_opec_meeting'],1
9272,9272,https://www.bbc.com/tajik/institutional/2011/06/110607_rm_rln_libya-attack.shtml,110607_rm_rln_libya-attack,06,2011,institutional,tajik,rm,rm,libya-attack,"['https://www.bbc.com/persian/world/2011/05/110519_u01_libya-attack', 'https://www.bbc.com/persian/world/2011/04/110425_u01_libya-attack-gaddafi']",2
9277,9277,https://www.bbc.com/tajik/institutional/2011/06/110607_rm_syria_government_warns.shtml,110607_rm_syria_government_warns,06,2011,institutional,tajik,rm,rm,syria_government_warns,['https://www.bbc.com/persian/world/2011/06/110606_u03_syria_government_warns'],1
9279,9279,https://www.bbc.com/tajik/institutional/2011/06/110606_l16_coli_test_negative.shtml,110606_l16_coli_test_negative,06,2011,institutional,tajik,l16,l16,coli_test_negative,['https://www.bbc.com/persian/science/2011/06/110606_l26_e_coli_test_negative'],1
9285,9285,https://www.bbc.com/tajik/institutional/2011/06/110606_rm_iaea_board_iran_nuclear.shtml,110606_rm_iaea_board_iran_nuclear,06,2011,institutional,tajik,rm,rm,iaea_board_iran_nuclear,['https://www.bbc.com/persian/iran/2011/06/110606_l25_iaea_board_iran_nuclear'],1
9287,9287,https://www.bbc.com/tajik/institutional/2011/06/110606_rm_ecoli_confirmation.shtml,110606_rm_ecoli_confirmation,06,2011,institutional,tajik,rm,rm,ecoli_confirmation,['https://www.bbc.com/persian/science/2011/06/110606_l25_ecoli_confirmation'],1
9288,9288,https://www.bbc.com/persian/world/2011/06/110604_l78_hiv_women_tajik,110604_l78_hiv_women_tajik,06,2011,world,persian,l78,l78,hiv_women_tajik,['https://www.bbc.com/persian/world/2011/06/110604_l78_hiv_women_tajik'],1
9291,9291,https://www.bbc.com/tajik/institutional/2011/06/110605_l16nato_helicopter_crash.shtml,110605_l16nato_helicopter_crash,06,2011,institutional,tajik,l16nato,l16nato,nato_helicopter_crash,['https://www.bbc.com/persian/afghanistan/2011/06/110605_k01_nato_helicopter_crash'],1
9292,9292,https://www.bbc.com/tajik/institutional/2011/06/110605_l16_yemen_saleh_saudi.shtml,110605_l16_yemen_saleh_saudi,06,2011,institutional,tajik,l16,l16,yemen_saleh_saudi,"['https://www.bbc.com/persian/world/2011/08/110807_l31_yemen_saleh_saudiarabia', 'https://www.bbc.com/persian/world/2011/06/110605_l25_yemen_saleh_saudi']",2
9306,9306,https://www.bbc.com/tajik/institutional/2011/06/110602_l16_syria_rastan.shtml,110602_l16_syria_rastan,06,2011,institutional,tajik,l16,l16,syria_rastan,['https://www.bbc.com/persian/world/2011/09/110930_l08_syria_rastan_clashes_continue'],1
9311,9311,https://www.bbc.com/tajik/institutional/2011/06/110602_gmail_china_hack.shtml,110602_gmail_china_hack,06,2011,institutional,tajik,gmail,gmail,gmail_china_hack,['https://www.bbc.com/persian/world/2011/06/110601_u02_gmail_china_hack'],1
9315,9315,https://www.bbc.com/tajik/institutional/2011/06/110602_rm_libya_un_war_crimes.shtml,110602_rm_libya_un_war_crimes,06,2011,institutional,tajik,rm,rm,libya_un_war_crimes,['https://www.bbc.com/persian/world/2011/06/110602_u02_libya_un_war_crimes'],1
9319,9319,https://www.bbc.com/tajik/institutional/2011/06/110601_l16_mubarak_sons.shtml,110601_l16_mubarak_sons,06,2011,institutional,tajik,l16,l16,mubarak_sons,"['https://www.bbc.com/persian/world/2015/01/150126_l26_mubarak_sons_freed_jail_egypt', 'https://www.bbc.com/persian/world/2015/01/150122_l45_mubarak_sons_release']",2
9335,9335,https://www.bbc.com/tajik/institutional/2011/05/110531_rm_rln_afghanistan_australia.shtml,110531_rm_rln_afghanistan_australia,05,2011,institutional,tajik,rm,rm,afghanistan_australia,['https://www.bbc.com/persian/rolling_news/2012/04/120417_l03_rln_afghanistan_australia'],1
9337,9337,https://www.bbc.com/tajik/institutional/2011/05/110531_rm_food_prices_oxfam.shtml,110531_rm_food_prices_oxfam,05,2011,institutional,tajik,rm,rm,food_prices_oxfam,['https://www.bbc.com/persian/world/2011/05/110529_u03_food_prices_oxfam'],1
9343,9343,https://www.bbc.com/tajik/institutional/2011/05/110530_rm_herat_violence.shtml,110530_rm_herat_violence,05,2011,institutional,tajik,rm,rm,herat_violence,['https://www.bbc.com/persian/afghanistan/2011/05/110530_k01_herat_violence'],1
9344,9344,https://www.bbc.com/tajik/institutional/2011/05/110530_rm_rln_mesbahi_moghadam_ahmadinejad_majlis.shtml,110530_rm_rln_mesbahi_moghadam_ahmadinejad_majlis,05,2011,institutional,tajik,rm,rm,mesbahi_moghadam_ahmadinejad_majlis,['https://www.bbc.com/persian/iran/2011/05/110530_l39_mesbahi_moghadam_ahmadinejad_majlis'],1
9353,9353,https://www.bbc.com/tajik/institutional/2011/05/110529_l16_helmand_nato_strike.shtml,110529_l16_helmand_nato_strike,05,2011,institutional,tajik,l16,l16,helmand_nato_strike,['https://www.bbc.com/persian/afghanistan/2011/05/110529_k01_helmand_nato_strike'],1
9354,9354,https://www.bbc.com/tajik/institutional/2011/05/110528_ea_egypt_rafah.shtml,110528_ea_egypt_rafah,05,2011,institutional,tajik,ea,ea,egypt_rafah,['https://www.bbc.com/persian/world/2011/05/110528_an_egypt_rafah_crossing'],1
9355,9355,https://www.bbc.com/tajik/institutional/2011/05/110527_sq_l03_baghaee_replies.shtml,110527_sq_l03_baghaee_replies,05,2011,institutional,tajik,sq,sq,baghaee_replies,['https://www.bbc.com/persian/iran/2011/05/110527_l03_baghaee_replies'],1
9358,9358,https://www.bbc.com/tajik/institutional/2011/05/110527_sq_u04_mladic_court.shtml,110527_sq_u04_mladic_court,05,2011,institutional,tajik,sq,sq,mladic_court,['https://www.bbc.com/persian/world/2011/05/110526_u04_mladic_court'],1
9368,9368,https://www.bbc.com/tajik/institutional/2011/05/110526_sq_u04_egypt_gaza.shtml,110526_sq_u04_egypt_gaza,05,2011,institutional,tajik,sq,sq,egypt_gaza,"['https://www.bbc.com/persian/world/2014/07/140714_u04_egypt_gazatruce', 'https://www.bbc.com/persian/rolling_news/2012/03/120323_u14_rln_egypt_gaza']",2
9376,9376,https://www.bbc.com/tajik/institutional/2011/05/110524_sq_u02_libya_tripoli_attack.shtml,110524_sq_u02_libya_tripoli_attack,05,2011,institutional,tajik,sq,sq,libya_tripoli_attack,['https://www.bbc.com/persian/world/2011/05/110524_u02_libya_tripoli_attack'],1
9378,9378,https://www.bbc.com/tajik/institutional/2011/05/110524_ea_polio_vaccination.shtml,110524_ea_polio_vaccination,05,2011,institutional,tajik,ea,ea,polio_vaccination,['https://www.bbc.com/persian/world/2014/11/141126_l30_pakistan_polio_vaccination_workers_attacked'],1
9384,9384,https://www.bbc.com/tajik/institutional/2011/05/110523_l16_syria_eu_sanction.shtml,110523_l16_syria_eu_sanction,05,2011,institutional,tajik,l16,l16,syria_eu_sanction,['https://www.bbc.com/persian/world/2012/10/121015_l31_syria_eu_sanctions_new#TWEET275793'],1
9390,9390,https://www.bbc.com/tajik/institutional/2011/05/110523_sq_u01_karachi-attack.shtml,110523_sq_u01_karachi-attack,05,2011,institutional,tajik,sq,sq,karachi-attack,['https://www.bbc.com/persian/world/2011/05/110522_u01_karachi-attack'],1
9395,9395,https://www.bbc.com/tajik/institutional/2011/05/110520_if_sangtuda.shtml,110520_if_sangtuda,05,2011,institutional,tajik,if,if,sangtuda,['https://www.bbc.com/persian/world/2014/09/140908_rm_mm_ruhaani_visit_sangtuda'],1
9396,9396,https://www.bbc.com/tajik/institutional/2011/05/110520_ea_netanyahu_obama.shtml,110520_ea_netanyahu_obama,05,2011,institutional,tajik,ea,ea,netanyahu_obama,['https://www.bbc.com/persian/world/2009/11/091110_an_netanyahu_obama'],1
9407,9407,https://www.bbc.com/persian/afghanistan/2011/05/110517_l42_vid_takhir,110517_l42_vid_takhir,05,2011,afghanistan,persian,l42,l42,vid_takhir,['https://www.bbc.com/persian/afghanistan/2011/05/110517_l42_vid_takhir'],1
9410,9410,https://www.bbc.com/tajik/institutional/2011/05/110518_ea_fire_death.shtml,110518_ea_fire_death,05,2011,institutional,tajik,ea,ea,fire_death,['https://www.bbc.com/persian/world/2012/11/121126_u05_germany_fire_death#TWEET395784'],1
9413,9413,https://www.bbc.com/persian/world/2011/05/110517_l42_vid_dsk_latest,110517_l42_vid_dsk_latest,05,2011,world,persian,l42,l42,vid_dsk_latest,['https://www.bbc.com/persian/world/2011/05/110517_l42_vid_dsk_latest'],1
9420,9420,https://www.bbc.com/tajik/institutional/2011/05/110517_sq_l25_libya_nato_gaddafi.shtml,110517_sq_l25_libya_nato_gaddafi,05,2011,institutional,tajik,sq,sq,libya_nato_gaddafi,['https://www.bbc.com/persian/world/2011/05/110517_l25_libya_nato_gaddafi'],1
9430,9430,https://www.bbc.com/tajik/institutional/2011/05/110515_l16_israeli_forces_clash_palestinians.shtml,110515_l16_israeli_forces_clash_palestinians,05,2011,institutional,tajik,l16,l16,israeli_forces_clash_palestinians,['https://www.bbc.com/persian/world/2011/05/110515_l34_israeli_forces_clash_palestinians'],1
9432,9432,https://www.bbc.com/tajik/institutional/2011/05/110515_l16_egypt_christians.shtml,110515_l16_egypt_christians,05,2011,institutional,tajik,l16,l16,egypt_christians,['https://www.bbc.com/persian/world/2011/05/110515_an_egypt_christians'],1
9435,9435,https://www.bbc.com/tajik/institutional/2011/05/110515_l16_imf_kahn_charged.shtml,110515_l16_imf_kahn_charged,05,2011,institutional,tajik,l16,l16,imf_kahn_charged,['https://www.bbc.com/persian/world/2011/05/110515_l25_imf_kahn_charged'],1
9450,9450,https://www.bbc.com/tajik/institutional/2011/05/110512_l16_libya_uk.shtml,110512_l16_libya_uk,05,2011,institutional,tajik,l16,l16,libya_uk,"['https://www.bbc.com/persian/world/2011/09/110905_an_libya_uk', 'https://www.bbc.com/persian/world/2011/05/110515_l25_libya_uk_nato']",2
9454,9454,https://www.bbc.com/tajik/institutional/2011/05/110512_rm_spain_quake.shtml,110512_rm_spain_quake,05,2011,institutional,tajik,rm,rm,spain_quake,"['https://www.bbc.com/persian/world/2011/05/110512_u03_spain_quake_people_flee', 'https://www.bbc.com/persian/world/2011/05/110511_u03_u02_spain_quake']",2
9457,9457,https://www.bbc.com/tajik/institutional/2011/05/110512_rm_taliban_uk_failure.shtml,110512_rm_taliban_uk_failure,05,2011,institutional,tajik,rm,rm,taliban_uk_failure,['https://www.bbc.com/persian/afghanistan/2011/05/110512_u02_taliban_uk_failure'],1
9462,9462,https://www.bbc.com/persian/world/2011/05/110510_l42_vid_soft_power,110510_l42_vid_soft_power,05,2011,world,persian,l42,l42,vid_soft_power,['https://www.bbc.com/persian/world/2011/05/110510_l42_vid_soft_power'],1
9469,9469,https://www.bbc.com/tajik/institutional/2011/05/110511_rm_clinton_china_human_rights.shtml,110511_rm_clinton_china_human_rights,05,2011,institutional,tajik,rm,rm,clinton_china_human_rights,['https://www.bbc.com/persian/world/2011/05/110510_l34_clinton_china_human_rights'],1
9479,9479,https://www.bbc.com/tajik/institutional/2011/05/110510_zkh_child_death.shtml,110510_zkh_child_death,05,2011,institutional,tajik,zkh,zkh,child_death,['https://www.bbc.com/persian/iran/2015/03/150320_l57_mine_ilam_child_death'],1
9482,9482,https://www.bbc.com/tajik/institutional/2011/05/110509_l16_syria_crackdown.shtml,110509_l16_syria_crackdown,05,2011,institutional,tajik,l16,l16,syria_crackdown,['https://www.bbc.com/persian/world/2011/06/110614_u03_syria_crackdown_intensifies'],1
9483,9483,https://www.bbc.com/tajik/institutional/2011/05/110509_l16_china_us_talks.shtml,110509_l16_china_us_talks,05,2011,institutional,tajik,l16,l16,china_us_talks,['https://www.bbc.com/persian/world/2011/08/110818_l34_biden_china_us_talks'],1
9489,9489,https://www.bbc.com/tajik/institutional/2011/05/110509_sq_victory_day.shtml,110509_sq_victory_day,05,2011,institutional,tajik,sq,sq,victory_day,"['https://www.bbc.com/persian/world/2014/05/140509_l03_russia_ukraine_victory_day', 'https://www.bbc.com/persian/world/2014/05/140509_l03_russia_ukraine_victory_day#TWEET1123741']",2
9490,9490,https://www.bbc.com/tajik/institutional/2011/05/110509_rm_obama_bin_laden_pakistan.shtml,110509_rm_obama_bin_laden_pakistan,05,2011,institutional,tajik,rm,rm,obama_bin_laden_pakistan,['https://www.bbc.com/persian/afghanistan/2011/05/110426_l30_obama_bin_laden_pakistan'],1
9491,9491,https://www.bbc.com/persian/world/2011/05/110508_l72_tajik_border,110508_l72_tajik_border,05,2011,world,persian,l72,l72,tajik_border,"['https://www.bbc.com/persian/world/2014/05/140518_l42_vid_tajik_border_ii', 'https://www.bbc.com/persian/world/2011/05/110508_l72_tajik_border']",2
9492,9492,https://www.bbc.com/persian/world/2011/05/110508_l72_egypt_groups,110508_l72_egypt_groups,05,2011,world,persian,l72,l72,egypt_groups,['https://www.bbc.com/persian/world/2011/05/110508_l72_egypt_groups'],1
9494,9494,https://www.bbc.com/tajik/institutional/2011/05/110508_l16_kandahar_2nd_day_fighting.shtml,110508_l16_kandahar_2nd_day_fighting,05,2011,institutional,tajik,l16,l16,kandahar_2nd_day_fighting,['https://www.bbc.com/persian/afghanistan/2011/05/110508_k01_kandahar_2nd_day_fighting'],1
9504,9504,https://www.bbc.com/tajik/institutional/2011/05/110506_rm_ghaddafi_nurse_norway_asylum.shtml,110506_rm_ghaddafi_nurse_norway_asylum,05,2011,institutional,tajik,rm,rm,ghaddafi_nurse_norway_asylum,['https://www.bbc.com/persian/world/2011/05/110506_u02_ghaddafi_nurse_norway_asylum'],1
